BOROUGH,BLOCK,LOT,POSTCODE,LATITUDE,LONGITUDE
Brooklyn,963,18,11215,40.673892,-73.978125
Brooklyn,963,18,11215,40.673892,-73.978125
Brooklyn,963,18,11215,40.673892,-73.978125
Brooklyn,963,18,11215,40.673892,-73.978125
Brooklyn,5496,56,11219,40.62662,-73.991772
Brooklyn,1863,41,11216,40.679948,-73.941517
Brooklyn,6533,75,11230,40.620907,-73.968438
Brooklyn,1183,30,11225,40.667215,-73.961729
Brooklyn,1183,30,11225,40.667215,-73.961729
Brooklyn,1183,30,11225,40.667215,-73.961729
Brooklyn,1183,30,11225,40.667215,-73.961729
Brooklyn,1183,30,11225,40.667215,-73.961729
Brooklyn,1183,30,11225,40.667215,-73.961729
Brooklyn,1183,30,11225,40.667215,-73.961729
Brooklyn,1183,30,11225,40.667215,-73.961729
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,145,22,11201,40.692126,-73.9847
Brooklyn,8791,5,11235,40.587119,-73.941037
Brooklyn,8791,5,11235,40.587119,-73.941037
Brooklyn,8791,5,11235,40.587119,-73.941037
Brooklyn,8791,5,11235,40.587119,-73.941037
Brooklyn,8791,5,11235,40.587119,-73.941037
Brooklyn,8791,5,11235,40.587119,-73.941037
Brooklyn,8791,5,11235,40.587119,-73.941037
Brooklyn,7666,58,11210,40.618809,-73.944359
Brooklyn,1766,3,11205,40.69318,-73.952115
Brooklyn,190,60,11217,40.68552,-73.985307
Brooklyn,1153,34,11238,40.677135,-73.963649
Brooklyn,958,2,11215,40.676289,-73.983791
Brooklyn,5226,22,11210,40.637164,-73.952274
Brooklyn,5226,22,11210,40.637164,-73.952274
Brooklyn,390,40,11201,40.685992,-73.990979
Brooklyn,390,40,11201,40.685992,-73.990979
Brooklyn,390,40,11201,40.685992,-73.990979
Brooklyn,390,40,11201,40.685992,-73.990979
Brooklyn,390,40,11201,40.685992,-73.990979
Brooklyn,390,40,11201,40.685992,-73.990979
Brooklyn,390,40,11201,40.685992,-73.990979
Brooklyn,2371,34,11211,40.713398,-73.951869
Brooklyn,2371,34,11211,40.713398,-73.951869
Brooklyn,7462,64,11235,40.586789,-73.952548
Brooklyn,3413,5,11207,40.692647,-73.907501
Brooklyn,3413,5,11207,40.692647,-73.907501
Brooklyn,3413,5,11207,40.692647,-73.907501
Brooklyn,5750,13,11219,40.631075,-74.009969
Brooklyn,2617,36,11222,40.725214,-73.953647
Brooklyn,2617,36,11222,40.725214,-73.953647
Brooklyn,4452,235,11208,40.655093,-73.873034
